HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,CabinNumber,Side,IDCode#1,IDCode#2,1stName,Surname,Spent
Europa,No,TRAPPIST-1e,5,No,0,0,0,0,0,Yes,B,270,P,8144,4,Dhena,Donotaked,0
Earth,No,TRAPPIST-1e,20,No,0,142,0,3528,92,No,G,1317,P,8147,1,Everly,Pittler,3762
Earth,Yes,TRAPPIST-1e,2,No,0,0,0,0,0,Yes,,,,8147,2,Mabley,Pittler,0
Earth,No,TRAPPIST-1e,42,No,18,5,470,356,57,No,G,1317,P,8147,3,Jeroy,Pittler,906
Earth,No,55 Cancri e,0,No,0,0,0,0,0,Yes,G,1317,P,8147,4,Cline,Pittler,0
Earth,No,TRAPPIST-1e,18,No,0,508,0,44,257,No,G,1318,P,8148,1,Jarena,Cartez,809
Earth,Yes,PSO J318.5-22,26,No,0,0,0,0,0,No,G,1319,P,8149,1,Gordo,Contrevins,0
Mars,Yes,55 Cancri e,3,No,0,0,0,0,0,Yes,E,539,S,8150,1,Bles,Kart,0
Mars,Yes,PSO J318.5-22,49,No,0,0,0,0,0,Yes,E,539,S,8150,2,Stmeal,Kart,0
Mars,No,TRAPPIST-1e,19,No,691,0,10,561,25,No,E,539,S,8150,3,Stey,Kart,1287
Earth,Yes,TRAPPIST-1e,19,No,0,0,0,0,0,No,G,1312,S,8152,1,Stanya,Bullisey,0
Earth,Yes,TRAPPIST-1e,15,No,0,0,0,0,0,No,G,1320,P,8153,1,Monah,Hickett,0
Earth,No,PSO J318.5-22,53,No,90,29,102,244,56,No,G,1321,P,8156,1,Phia,Yorkland,521
Earth,No,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,G,1313,S,8157,1,Luisy,Morelly,0
Earth,No,55 Cancri e,39,No,1663,0,262,229,0,No,F,1560,S,8157,2,Nance,Morelly,2154
Earth,No,TRAPPIST-1e,45,No,0,0,2778,1910,0,No,G,1313,S,8157,3,Leneva,Morelly,4688
Earth,Yes,TRAPPIST-1e,10,No,0,0,0,0,0,Yes,G,1313,S,8157,4,Wine,Morelly,0
Earth,No,55 Cancri e,1,No,0,0,0,0,0,Yes,G,1313,S,8157,5,Lyne,Morelly,0
Earth,No,TRAPPIST-1e,9,No,0,0,0,0,0,Yes,G,1313,S,8157,6,Chadie,Morelly,0
Mars,No,TRAPPIST-1e,40,No,953,0,356,0,0,No,F,1686,P,8158,1,Hork,Repie,1309
Earth,No,TRAPPIST-1e,26,No,0,0,0,622,8,No,F,1687,P,8159,1,Blancy,Guerson,630
Earth,No,TRAPPIST-1e,18,No,1157,28,50,0,0,No,F,1688,P,8161,1,Marina,Pooles,1235
Europa,No,TRAPPIST-1e,47,No,0,314,0,889,1090,No,E,524,P,8162,1,Isotone,Fringh,2293
Earth,No,TRAPPIST-1e,31,No,0,918,0,0,900,No,G,1314,S,8164,1,Loree,Wolfernan,1818
Mars,No,TRAPPIST-1e,,No,279,11,40,718,0,No,E,525,P,8165,1,Labix,One,1048
Earth,Yes,PSO J318.5-22,23,No,0,0,0,0,0,Yes,G,1315,S,8167,1,Kendy,Foxter,0
Earth,No,55 Cancri e,32,No,7,723,,6,13,No,F,1561,S,8168,1,Alber,Carpentley,749
Earth,No,TRAPPIST-1e,32,No,293,889,1,1,200,No,F,1561,S,8168,2,Lison,Boyers,1384
Earth,No,TRAPPIST-1e,21,No,644,0,0,0,2,No,F,1561,S,8168,3,Briane,Carpentley,646
Earth,No,TRAPPIST-1e,,No,4,0,9,20,831,No,F,1561,S,8168,4,Bland,Boyers,864
Earth,No,TRAPPIST-1e,22,No,753,0,0,0,0,No,G,1316,S,8168,5,Brada,Carpentley,753
Earth,No,TRAPPIST-1e,18,No,0,858,2,,0,Yes,G,1316,S,8168,6,Camina,Carpentley,860
Earth,Yes,PSO J318.5-22,28,No,0,0,0,0,0,Yes,G,1316,S,8168,7,Wena,Boyers,0
Earth,Yes,TRAPPIST-1e,38,No,0,0,0,0,0,Yes,G,1316,S,8168,8,Ryanne,Boyers,0
Earth,No,TRAPPIST-1e,46,No,0,0,594,154,0,No,F,1690,P,8171,1,Dandy,Beckerson,748
Europa,No,TRAPPIST-1e,44,No,0,3771,0,521,4,Yes,C,304,S,8173,1,Asellah,Shricatory,4296
Europa,Yes,TRAPPIST-1e,38,No,0,0,0,0,0,Yes,C,305,S,8175,1,Terope,Geraing,0
Europa,No,55 Cancri e,28,No,5,8252,0,181,3027,No,A,98,S,8176,1,Mintard,Guloofant,11465
Earth,No,TRAPPIST-1e,31,No,116,,298,2,227,No,G,1317,S,8177,1,Davis,Wallerson,643
Earth,Yes,TRAPPIST-1e,18,No,0,0,0,0,0,Yes,G,1318,S,8178,1,Sha,Weavesend,0
Earth,No,PSO J318.5-22,18,No,0,220,4,0,532,No,F,1564,S,8182,1,Jaimez,Fowlesterez,756
Earth,No,55 Cancri e,4,No,0,0,0,0,0,Yes,G,1319,S,8186,1,Leneva,Jenkinnedy,0
Earth,Yes,PSO J318.5-22,0,No,0,0,0,0,0,Yes,G,1319,S,8186,2,Kariel,Jenkinnedy,0
Earth,No,TRAPPIST-1e,0,No,0,0,0,0,0,No,G,1319,S,8186,3,Glenry,Estiagosen,0
Earth,Yes,PSO J318.5-22,23,No,0,0,0,0,0,No,G,1319,S,8186,4,Rayley,Jenkinnedy,0
Europa,No,TRAPPIST-1e,35,No,0,747,0,0,2478,No,C,271,P,8189,1,Arrak,Fanchy,3225
Europa,Yes,55 Cancri e,43,No,0,0,0,0,0,Yes,B,320,S,8190,1,Izaron,Ingalt,0
Earth,No,PSO J318.5-22,18,No,0,0,19,751,4,No,G,1320,S,8191,1,Gracy,Gaington,774
Earth,No,TRAPPIST-1e,18,No,539,2,3,900,0,No,F,1566,S,8192,1,Herry,Mcphernard,1444
Earth,No,TRAPPIST-1e,18,No,0,0,662,30,0,Yes,F,1567,S,8194,1,Hary,Puckenton,692
Earth,No,55 Cancri e,49,No,598,0,0,118,0,No,F,1693,P,8197,1,Ambert,Sellentry,716
Earth,No,TRAPPIST-1e,19,No,0,0,0,0,0,No,G,1329,P,8199,1,Patha,Drakeekss,0
Earth,Yes,PSO J318.5-22,22,No,0,0,0,0,0,Yes,G,1330,P,8200,1,Wen,Wheelez,0
Europa,No,TRAPPIST-1e,4,No,0,0,0,0,0,Yes,C,306,S,8202,1,Ainons,Unkcatted,0
Europa,No,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,C,306,S,8202,2,Brak,Unkcatted,0
Europa,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,C,306,S,8202,3,Charga,Unkcatted,0
Europa,No,TRAPPIST-1e,39,No,19,3603,0,421,517,Yes,C,306,S,8202,4,Nasliak,Unkcatted,4560
Europa,No,55 Cancri e,36,No,0,8151,5,0,8182,No,C,306,S,8202,5,Bottom,Unkcatted,16338
Europa,Yes,TRAPPIST-1e,53,No,0,0,0,0,0,Yes,C,306,S,8202,6,Sinon,Unkcatted,0
Europa,No,55 Cancri e,23,No,0,395,0,6,,No,C,307,S,8203,1,Altan,Pernised,401
Europa,Yes,TRAPPIST-1e,24,No,0,0,0,0,0,Yes,C,307,S,8203,2,Geno,Pernised,0
Europa,No,TRAPPIST-1e,25,No,0,1003,1629,73,748,No,E,541,S,8204,1,Krazet,Distured,3453
Europa,No,TRAPPIST-1e,30,No,209,157,2566,171,472,No,E,541,S,8204,2,Terion,Distured,3575
Earth,No,TRAPPIST-1e,20,No,625,0,2,0,0,No,G,1331,P,8205,1,Lyde,Fulloydez,627
Mars,Yes,TRAPPIST-1e,40,No,0,0,0,0,0,Yes,F,1695,P,8207,1,Hers,Buche,0
Earth,Yes,PSO J318.5-22,18,No,0,0,0,0,0,Yes,G,1322,S,8208,1,Andice,Dickley,0
Earth,No,TRAPPIST-1e,57,No,6,510,372,0,0,Yes,G,1332,P,8209,1,Oraryn,Mirandry,888
Mars,No,TRAPPIST-1e,47,No,1282,0,5,495,0,No,D,241,S,8210,1,Crat,Ble,1782
Earth,Yes,55 Cancri e,26,No,0,0,0,0,0,Yes,G,1323,S,8211,1,Jodye,Haynard,0
Earth,No,PSO J318.5-22,29,No,487,0,60,12,0,No,F,1569,S,8212,1,Mollie,Tersimpson,559
Earth,No,TRAPPIST-1e,32,No,0,2,1,0,881,No,G,1333,P,8213,1,Feryla,Gouldensen,884
Europa,Yes,TRAPPIST-1e,30,No,0,0,0,0,0,Yes,D,242,S,8214,1,Atinon,Exnutchor,0
Earth,No,TRAPPIST-1e,18,No,22,0,681,0,1,Yes,G,1334,P,8216,1,Patsya,Bonder,704
Earth,No,TRAPPIST-1e,49,No,0,4,50,0,746,No,F,1570,S,8217,1,Joanny,Mcbriddley,800
Europa,Yes,TRAPPIST-1e,33,No,0,0,0,0,0,Yes,B,272,P,8218,1,Tauvaah,Aloubtled,0
Earth,No,TRAPPIST-1e,18,No,3,0,3,1773,0,No,G,1335,P,8219,1,Ralda,Flynnis,1779
Europa,No,TRAPPIST-1e,29,No,0,5157,1,136,32,Yes,A,99,S,8220,1,Hadaron,Gulcepusy,5326
Mars,Yes,TRAPPIST-1e,34,No,0,0,0,0,0,Yes,F,1696,P,8221,1,Range,Cusa,0
Mars,No,TRAPPIST-1e,43,No,1054,109,576,645,0,No,D,257,P,8222,1,Muld,Sidie,2384
Mars,No,TRAPPIST-1e,18,No,32,1255,1,0,0,Yes,F,1697,P,8222,2,Hock,Sidie,1288
Earth,Yes,TRAPPIST-1e,31,No,0,0,0,0,0,No,G,1325,S,8224,1,Nancey,Pooles,0
Mars,No,TRAPPIST-1e,15,No,85,0,1130,0,248,No,,,,8225,1,Heersh,Nutty,1463
Mars,Yes,TRAPPIST-1e,3,No,0,0,0,0,0,Yes,F,1572,S,8226,1,Sunk,Mille,0
Mars,Yes,TRAPPIST-1e,37,No,0,0,0,0,0,Yes,F,1572,S,8226,2,Guark,Mille,0
Mars,Yes,TRAPPIST-1e,1,No,0,0,0,0,0,Yes,F,1572,S,8226,3,Crunde,Mille,0
Earth,No,TRAPPIST-1e,27,No,14,1186,460,12,9,Yes,E,527,P,8227,1,Leneva,Headardyer,1681
Earth,Yes,TRAPPIST-1e,15,No,0,0,0,0,0,Yes,G,1336,P,8229,1,Armene,Patthews,0
Earth,No,TRAPPIST-1e,33,No,201,819,0,0,0,Yes,G,1327,S,8231,1,Hen,Fryersonis,1020
Earth,No,TRAPPIST-1e,65,No,0,0,113,208,587,No,G,1327,S,8231,2,Troya,Fryersonis,908
Earth,No,TRAPPIST-1e,19,No,5,666,0,123,440,No,F,1574,S,8232,1,Eduana,Rames,1234
Earth,No,TRAPPIST-1e,30,No,0,0,779,0,18,No,F,1575,S,8233,1,Leene,Balderts,797
Earth,No,TRAPPIST-1e,37,No,72,0,18,0,809,No,F,1575,S,8233,2,Stevey,Balderts,899
Earth,No,TRAPPIST-1e,15,No,0,21,22,1149,249,No,F,1576,S,8235,1,Joyton,Coxterez,1441
Earth,No,TRAPPIST-1e,19,No,511,0,0,267,0,No,F,1577,S,8237,1,Oraryn,Bakerson,778
Earth,No,TRAPPIST-1e,20,No,749,16,0,0,29,No,F,1578,S,8238,1,Katiey,Thomason,794
Earth,Yes,55 Cancri e,19,No,0,0,0,0,0,No,G,1328,S,8238,2,Allara,Thomason,0
Earth,No,55 Cancri e,21,No,499,0,193,1,1,No,F,1579,S,8239,1,Marily,Garnes,694
Earth,No,TRAPPIST-1e,20,No,2,2,876,8,0,Yes,G,1330,S,8242,1,Melica,Harmontry,888
Earth,No,TRAPPIST-1e,18,No,0,44,0,795,69,No,G,1331,S,8243,1,Jonard,Cooks,908
Earth,No,TRAPPIST-1e,27,No,1007,0,0,9,0,No,G,1337,P,8244,1,Naomin,Bailes,1016
Europa,No,TRAPPIST-1e,23,No,0,2984,23,686,173,Yes,D,258,P,8247,1,nan,nan,3866
Earth,Yes,TRAPPIST-1e,25,No,0,0,0,0,0,No,G,1339,P,8248,1,Lesley,Casez,0
Earth,No,PSO J318.5-22,72,No,309,0,0,0,463,No,G,1339,P,8248,2,Netty,Casez,772
Earth,Yes,TRAPPIST-1e,35,No,0,0,0,0,0,Yes,G,1332,S,8251,1,Ferry,Singlents,0
Earth,No,55 Cancri e,29,No,52,,612,465,79,No,F,1699,P,8252,1,Regana,Nieldsond,1208
Earth,Yes,TRAPPIST-1e,11,No,0,0,0,0,0,No,G,1341,P,8252,2,Thondy,Nieldsond,0
Earth,Yes,TRAPPIST-1e,7,No,0,0,0,0,0,No,G,1341,P,8252,3,Lorian,Nieldsond,0
Mars,Yes,TRAPPIST-1e,,No,0,0,0,0,0,Yes,F,1700,P,8254,1,Cocowl,Cone,0
Earth,No,TRAPPIST-1e,28,No,0,1,12,875,0,No,G,1333,S,8255,1,Nathy,Corman,888
Mars,No,TRAPPIST-1e,41,No,396,0,653,0,0,No,E,529,P,8257,1,Tex,Bert,1049
Earth,No,TRAPPIST-1e,,No,0,0,486,324,0,No,G,1342,P,8259,1,Byrona,Potthews,810
Earth,No,55 Cancri e,19,,84,4,4,629,0,No,F,1582,S,8260,1,Allena,Daviddley,721
Earth,No,55 Cancri e,8,No,0,0,0,0,0,Yes,G,1334,S,8260,2,Stancy,Dunnisey,0
Earth,Yes,55 Cancri e,4,No,0,0,0,0,0,Yes,G,1334,S,8260,3,Melara,Daviddley,0
Earth,Yes,PSO J318.5-22,38,No,0,0,0,0,0,No,G,1343,P,8261,1,Blance,Kiddley,0
Mars,No,TRAPPIST-1e,21,No,32,0,1008,0,0,Yes,F,1584,S,8264,1,Lifes,Ste,1040
Earth,Yes,TRAPPIST-1e,18,No,0,0,0,0,0,No,G,1344,P,8265,1,Curtle,Winsley,0
Earth,Yes,TRAPPIST-1e,10,No,0,0,0,0,0,Yes,G,1345,P,8266,1,Karay,Thorney,0
Mars,No,TRAPPIST-1e,29,No,304,0,48,946,0,No,E,530,P,8267,1,Ret,Cla,1298
Mars,Yes,TRAPPIST-1e,25,No,0,0,0,0,0,Yes,F,1701,P,8267,2,Berers,Cla,0
Europa,Yes,TRAPPIST-1e,40,No,0,0,0,0,0,Yes,B,321,S,8268,1,Astrark,Impress,0
Europa,No,TRAPPIST-1e,19,No,0,3,0,918,2346,No,B,321,S,8268,2,Shatrix,Impress,3267
Mars,No,TRAPPIST-1e,38,No,86,1144,783,0,0,Yes,F,1702,P,8270,1,Doakes,Hart,2013
Earth,No,TRAPPIST-1e,19,No,29,2633,0,0,124,Yes,F,1586,S,8271,1,Lavey,Delazarson,2786
Mars,No,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,F,1587,S,8272,1,Pigars,Fache,0
Mars,Yes,TRAPPIST-1e,4,No,0,0,0,0,0,Yes,F,1587,S,8272,2,Mesh,Fache,0
Mars,Yes,TRAPPIST-1e,29,No,0,0,0,0,0,Yes,F,1587,S,8272,3,Plat,Fache,0
Earth,No,TRAPPIST-1e,46,No,0,0,0,369,515,No,G,1346,P,8273,1,Lilley,Woody,884
Mars,Yes,TRAPPIST-1e,32,No,0,0,0,0,0,Yes,F,1588,S,8275,1,Slix,Clake,0
Europa,Yes,TRAPPIST-1e,26,No,0,0,0,0,0,Yes,C,273,P,8276,1,Canons,Oirmplathy,0
Europa,Yes,TRAPPIST-1e,23,No,0,0,0,0,0,Yes,C,273,P,8276,2,Zaurion,Tractive,0
Earth,Yes,55 Cancri e,32,No,0,0,0,0,0,Yes,G,1348,P,8277,1,Diandy,Woody,0
Earth,No,TRAPPIST-1e,31,No,0,4334,55,56,,Yes,G,1349,P,8279,1,Monah,Villenson,4445
Earth,No,TRAPPIST-1e,34,No,0,0,880,22,0,Yes,F,1703,P,8280,1,Carma,Rocholton,902
Earth,No,TRAPPIST-1e,45,No,0,1,233,453,17,No,F,1704,P,8281,1,Iandy,Cooks,704
Earth,No,TRAPPIST-1e,61,No,67,0,654,0,86,No,G,1336,S,8282,1,Alvia,Jacostaney,807
Mars,No,TRAPPIST-1e,21,No,1242,0,654,0,0,No,E,542,S,8287,1,Toat,Nanie,1896
Mars,No,TRAPPIST-1e,,No,1852,0,870,0,7,No,D,259,P,8288,1,Rooses,Sache,2729
Mars,No,TRAPPIST-1e,15,No,1150,0,175,1,11,No,F,1705,P,8288,2,Goleer,Sache,1337
Earth,Yes,TRAPPIST-1e,14,No,0,0,0,0,0,No,G,1350,P,8289,1,Stendy,Fredersend,0
Earth,Yes,TRAPPIST-1e,18,No,0,0,0,0,0,Yes,G,1339,S,8291,1,Bony,Mathison,0
Europa,Yes,TRAPPIST-1e,39,No,0,0,0,0,0,Yes,C,310,S,8292,1,Tabia,Igmable,0
Mars,Yes,TRAPPIST-1e,62,No,0,0,0,0,0,Yes,E,543,S,8294,1,nan,nan,0
Mars,No,TRAPPIST-1e,40,No,1309,0,0,0,0,No,F,1591,S,8295,1,Skies,Upead,1309
Earth,No,TRAPPIST-1e,21,No,5,0,0,22,639,No,F,1592,S,8297,1,Hilley,Charpelaney,666
Mars,Yes,TRAPPIST-1e,12,No,0,0,0,0,0,Yes,F,1593,S,8298,1,Gal,Prité,0
Europa,No,TRAPPIST-1e,27,No,0,,0,1866,676,Yes,C,274,P,8300,1,Alyatik,Ratorring,2542
Europa,No,TRAPPIST-1e,28,No,1722,5063,0,87,920,No,C,275,P,8301,1,Bosonon,Horbox,7792
Earth,No,TRAPPIST-1e,0,No,0,0,0,0,0,Yes,G,1340,S,8302,1,Leenny,Burchrison,0
Earth,No,TRAPPIST-1e,17,No,4,0,867,0,0,No,F,1594,S,8302,2,Heremy,Burchrison,871
Mars,No,55 Cancri e,23,No,218,0,2267,497,0,No,F,1595,S,8303,1,Lios,Stead,2982
Earth,No,TRAPPIST-1e,6,No,0,0,0,0,0,Yes,G,1351,P,8306,1,Allene,Hardonald,0
Earth,Yes,PSO J318.5-22,29,No,0,0,0,0,0,Yes,G,1351,P,8306,2,Ianya,Hardonald,0
Earth,No,TRAPPIST-1e,41,No,836,0,0,,49,No,G,1351,P,8306,3,Bonya,Hardonald,885
Europa,No,55 Cancri e,27,Yes,0,1337,1929,0,0,Yes,A,100,S,8307,1,Porrimp,Unkcal,3266
Europa,Yes,TRAPPIST-1e,34,No,0,0,0,0,0,Yes,A,100,S,8307,2,Sabiton,Unkcal,0
Europa,Yes,55 Cancri e,36,No,0,0,0,0,0,Yes,E,545,S,8310,1,Azhah,Hiebox,0
Earth,No,TRAPPIST-1e,30,No,467,0,0,0,287,No,G,1341,S,8313,1,Sallie,Gainney,754
Europa,No,TRAPPIST-1e,30,No,0,640,0,31,6201,No,D,245,S,8314,1,Altairk,Folumorly,6872
Europa,No,55 Cancri e,29,Yes,0,2949,0,2,654,Yes,D,245,S,8314,2,Hekaron,Folumorly,3605
Earth,No,TRAPPIST-1e,21,No,380,177,161,0,85,No,F,1598,S,8315,1,Lette,Mcneiley,803
Earth,No,55 Cancri e,21,No,532,4,37,1,0,No,F,1709,P,8316,1,Gailia,Beckerson,574
Earth,No,55 Cancri e,18,No,2,83,576,37,0,No,F,1710,P,8317,1,Olgary,Rocknight,698
Mars,Yes,TRAPPIST-1e,11,No,0,0,0,0,0,Yes,F,1711,P,8318,1,Emoles,Ropie,0
Mars,No,TRAPPIST-1e,65,No,1399,0,0,0,0,No,F,1711,P,8318,2,Kie,Ropie,1399
Mars,No,55 Cancri e,25,No,149,0,194,731,0,No,F,1711,P,8318,3,Hark,Ropie,1074
Mars,Yes,55 Cancri e,0,No,0,0,0,0,0,Yes,F,1711,P,8318,4,Heres,Ropie,0
Earth,No,TRAPPIST-1e,24,No,0,0,729,,75,No,F,1712,P,8319,1,Royce,Leblanchez,804
Earth,Yes,PSO J318.5-22,19,No,0,0,0,0,0,Yes,G,1352,P,8320,1,Beula,Mckinsond,0
Earth,No,TRAPPIST-1e,23,No,0,0,0,0,693,No,F,1713,P,8321,1,Hillie,Farrez,693
Europa,No,PSO J318.5-22,45,Yes,,49,0,4864,3902,No,,,,8322,1,Hamelik,Briouse,8815
Europa,Yes,55 Cancri e,52,No,0,0,0,0,0,Yes,C,312,S,8322,2,Adharan,Briouse,0
Earth,No,PSO J318.5-22,55,No,0,465,277,48,0,Yes,E,546,S,8323,1,Isaacy,Sawyerson,790
Earth,Yes,PSO J318.5-22,24,No,0,0,0,0,0,No,G,1353,P,8324,1,Edgary,Sextones,0
Earth,No,TRAPPIST-1e,31,No,773,0,0,,1,No,G,1354,P,8326,1,Lanedy,Howenters,774
Earth,Yes,TRAPPIST-1e,18,No,0,0,0,0,0,No,G,1356,P,8328,1,Melica,Huffy,0
Earth,Yes,TRAPPIST-1e,22,No,0,0,0,0,0,No,G,1357,P,8329,1,Jeron,Ington,0
Earth,No,TRAPPIST-1e,39,No,799,0,0,4,0,No,F,1600,S,8330,1,Wilmay,Patrichane,803
Earth,Yes,PSO J318.5-22,19,No,0,0,0,0,0,Yes,G,1358,P,8332,1,Elice,Dillines,0
Europa,No,55 Cancri e,33,No,988,0,0,2274,3098,No,C,313,S,8333,1,Leshmet,Amincrerus,6360
Earth,Yes,PSO J318.5-22,14,No,0,0,0,0,0,Yes,G,1359,P,8334,1,Jaimer,Flowensley,0
Mars,No,TRAPPIST-1e,30,No,697,0,602,0,0,No,E,531,P,8335,1,Gons,Flell,1299
Mars,Yes,TRAPPIST-1e,30,No,0,0,0,0,0,Yes,E,547,S,8336,1,Minnys,Sutte,0
Mars,Yes,TRAPPIST-1e,21,No,0,0,0,0,0,Yes,F,1716,P,8338,1,Choney,Empie,0
Mars,No,TRAPPIST-1e,45,No,506,0,2,829,0,No,F,1716,P,8338,2,Rail,Empie,1337
Mars,Yes,TRAPPIST-1e,17,No,0,0,0,0,0,Yes,F,1716,P,8338,3,Feles,Empie,0
Europa,No,TRAPPIST-1e,39,No,0,261,,1831,1797,No,D,246,S,8339,1,Markton,Dratembid,3889
Europa,No,TRAPPIST-1e,22,No,0,3716,0,1098,2065,No,D,246,S,8339,2,Eleb,Dratembid,6879
Earth,No,TRAPPIST-1e,37,No,477,0,167,0,46,No,F,1601,S,8341,1,Etha,Pughlinsons,690
Europa,No,TRAPPIST-1e,48,No,0,,0,408,293,Yes,E,548,S,8342,1,Tach,Sprender,701
Europa,Yes,TRAPPIST-1e,33,No,0,0,0,0,0,Yes,E,548,S,8342,2,Skatik,Sprender,0
Europa,No,55 Cancri e,37,No,0,2215,2,1294,274,No,E,548,S,8342,3,Aldera,Sprender,3785
Earth,No,TRAPPIST-1e,27,No,1403,169,1081,0,0,No,F,1717,P,8343,1,Raceky,Norrison,2653
Mars,Yes,TRAPPIST-1e,29,No,0,0,0,0,0,Yes,D,247,S,8344,1,Donch,Pare,0
Mars,No,TRAPPIST-1e,38,No,30,434,117,372,0,Yes,D,247,S,8344,2,Tops,Pare,953
Mars,Yes,TRAPPIST-1e,16,No,0,0,0,0,0,Yes,D,247,S,8344,3,Unchex,Perie,0
Earth,No,PSO J318.5-22,18,No,0,0,1792,16,248,No,F,1602,S,8345,1,Glena,Franton,2056
Earth,No,TRAPPIST-1e,,No,41,23,63,0,647,No,F,1718,P,8346,1,Stelle,Woodwinez,774
Mars,Yes,TRAPPIST-1e,47,No,0,0,0,0,0,Yes,E,532,P,8348,1,Minies,Hotty,0
Europa,Yes,TRAPPIST-1e,15,No,0,0,0,0,0,Yes,B,323,S,8354,1,Phargak,Springht,0
Europa,Yes,TRAPPIST-1e,13,No,0,0,0,0,0,Yes,B,323,S,8354,2,Mino,Springht,0
Earth,Yes,PSO J318.5-22,19,No,0,0,0,0,0,No,G,1361,P,8356,1,Amela,Hurchanney,0
Europa,Yes,TRAPPIST-1e,17,No,0,0,0,0,0,Yes,B,326,S,8360,1,Okulas,Valousead,0
Europa,Yes,TRAPPIST-1e,31,No,0,0,0,0,0,Yes,B,326,S,8360,2,Hekab,Valousead,0
Earth,No,TRAPPIST-1e,19,No,49,680,0,0,46,Yes,F,1720,P,8362,1,Jerrye,Briggston,775
Europa,No,55 Cancri e,25,No,0,1673,0,642,612,No,A,101,S,8363,1,Shail,Crelaxle,2927
Europa,No,TRAPPIST-1e,26,No,0,690,1,1030,2273,No,A,101,S,8363,2,Dira,Crelaxle,3994
Earth,Yes,55 Cancri e,25,No,0,0,0,0,0,Yes,G,1363,P,8365,1,Katiey,Bardina,0
Earth,No,TRAPPIST-1e,2,No,0,0,0,0,0,No,G,1364,P,8366,1,Irmark,Burnewman,0
Earth,No,TRAPPIST-1e,7,No,0,0,0,0,0,No,,,,8366,2,nan,nan,0
Earth,Yes,TRAPPIST-1e,2,No,0,0,0,0,0,Yes,G,1364,P,8366,3,Jodia,Russon,0
Earth,No,TRAPPIST-1e,19,No,0,0,0,,616,No,G,1364,P,8366,4,Violan,Burnewman,616
Earth,Yes,TRAPPIST-1e,1,No,0,0,0,0,0,No,G,1364,P,8366,5,Dorah,Burnewman,0
Earth,Yes,TRAPPIST-1e,4,No,0,0,0,0,0,Yes,G,1365,P,8368,1,Murie,Dayers,0
Earth,No,55 Cancri e,49,No,336,64,377,0,0,Yes,F,1721,P,8368,2,Willey,Dayers,777
Mars,Yes,TRAPPIST-1e,61,No,0,0,0,0,0,Yes,F,1604,S,8369,1,Honjay,Chene,0
Mars,No,TRAPPIST-1e,57,Yes,435,22,1435,4,0,Yes,E,549,S,8369,2,Halesh,Pette,1896
Earth,No,55 Cancri e,52,No,0,0,638,115,0,Yes,F,1605,S,8371,1,Everly,Lewinez,753
Earth,No,TRAPPIST-1e,22,No,1,2,243,0,484,No,F,1606,S,8373,1,Gillie,Crosbornes,730
Europa,Yes,55 Cancri e,37,No,0,0,0,0,0,Yes,,,,8374,1,Gacrab,Stubtlarle,0
Earth,No,PSO J318.5-22,15,No,64,0,0,0,640,Yes,,,,8375,1,Carlen,Valezaley,704
Mars,Yes,TRAPPIST-1e,28,No,0,0,0,0,0,Yes,F,1607,S,8376,1,Gamuls,Rapie,0
Mars,No,TRAPPIST-1e,40,No,963,14,320,1,0,No,E,537,P,8377,1,Pon,Meau,1298
Earth,No,TRAPPIST-1e,13,No,0,0,505,2810,9,No,F,1608,S,8378,1,Glena,Bellyonsley,3324
Earth,No,TRAPPIST-1e,24,No,462,0,0,0,240,No,F,1609,S,8379,1,Toniel,Heney,702
Earth,Yes,PSO J318.5-22,25,No,0,0,0,0,0,Yes,G,1367,P,8380,1,Craine,Carpentley,0
Earth,No,TRAPPIST-1e,25,No,0,0,0,788,3,No,E,550,S,8381,1,Line,Vinozarks,791
Europa,No,TRAPPIST-1e,43,No,0,7269,0,2750,2367,No,C,277,P,8382,1,nan,nan,12386
Earth,Yes,TRAPPIST-1e,46,No,0,0,0,0,0,No,G,1368,P,8383,1,Mariel,Gibbsonton,0
Earth,Yes,TRAPPIST-1e,3,No,0,0,0,0,0,No,G,1368,P,8383,2,Nathy,Gibbsonton,0
Earth,No,TRAPPIST-1e,3,No,0,0,0,0,0,Yes,G,1368,P,8383,3,Garry,Gibbsonton,0
Earth,Yes,TRAPPIST-1e,3,No,0,0,0,0,0,Yes,G,1368,P,8383,4,Weslie,Gibbsonton,0
Earth,No,TRAPPIST-1e,8,No,0,0,0,0,0,No,G,1368,P,8383,5,Gwenda,Gibbsonton,0
Earth,No,TRAPPIST-1e,57,No,0,839,1,0,2,Yes,G,1368,P,8383,6,Jorgie,Gibbsonton,842
Earth,No,TRAPPIST-1e,11,No,0,0,0,0,0,No,G,1368,P,8383,7,Elica,Gibbsonton,0
Earth,No,TRAPPIST-1e,20,No,0,0,0,1535,0,No,F,1722,P,8384,1,Carry,Contrevins,1535
Earth,No,55 Cancri e,27,No,0,1283,0,2256,0,No,G,1369,P,8386,1,Ferry,Chavezalez,3539
Earth,No,TRAPPIST-1e,20,No,781,0,33,,0,Yes,F,1724,P,8388,1,Stany,Ricks,814
